R-BQKBNRPPPN-PPP-----------PP------p--------p---ppp--ppprnbqkbnr,wWbB,,b,c7c5
R-BQKBNRPPPN-PPP-----------PP------p--------p---ppp--ppprnbqkbnr,wWbB,,b,f7f5
R-BQKBNRPPPN-PPP-----------PP------p--------p---ppp--ppprnbqkbnr,wWbB,,b,g8f6
R-BQKBNRPPPN-PPP-----------PP------p--------pn--ppp--ppprnbqkb-r,wWbB,,w,e4e5
R-BQKBNRPPPN-PPP-----------PP------p------n-p---ppp--pppr-bqkbnr,wWbB,,w,g1f3
R-BQKBNRPPPN-PPP-----------PP------p------p-----pp--pppprnbqkbnr,wWbB,,b,d8b6
R-BQKBNRPPPN-PPP-----------PP-----pp--------p---pp---ppprnbqkbnr,wWbB,c5,w,e4d5
R-BQKBNRPPPN-PPP---P--------P------p--------p---ppp--ppprnbqkbnr,wWbB,,b,g8f6
R-BQKBNRPPPN-PPP---P--------P------p--------pn--ppp--ppprnbqkb-r,wWbB,,w,g1f3
R-BQKBNRPPPP--PP--N---------P------pP--------n--ppp--ppprnbqkb-r,wWbB,,b,f6e4
R-BQKBNRPPPP--PP--N---------PP------p--------n--pppp-ppprnbqkb-r,wWbB,f4,b,d7d5
R-BQKBNRPPPP--PP--N---------PP------p-----n-----pppp-pppr-bqkbnr,wWbB,f4,b,e5f4
R-BQKBNRPPPP--PP--N---------PP-----pp--------n--ppp--ppprnbqkb-r,wWbB,d5,w,d2d3
R-BQKBNRPPPP--PP--N---------PP-----pp--------n--ppp--ppprnbqkb-r,wWbB,d5,w,f4e5
R-BQKBNRPPPP--PP--N---------PP----p-------n-----pp-pppppr-bqkbnr,wWbB,f4,b,g7g6
R-BQKBNRPPPP--PP--N---------PP----p-------n---p-pp-ppp-pr-bqkbnr,wWbB,,w,g1f3
R-BQKBNRPPPP--PP--N---------Pp------------n-----pppp-pppr-bqkbnr,wWbB,,w,d2d4
R-BQKBNRPPPP--PP--N---------Pp------------n-----pppp-pppr-bqkbnr,wWbB,,w,g1f3
R-BQKBNRPPPP--PP--N---------n------pP-----------ppp--ppprnbqkb-r,wWbB,,w,d1f3
R-BQKBNRPPPP--PP--N---------n------pP-----------ppp--ppprnbqkb-r,wWbB,,w,d2d3
R-BQKBNRPPPP--PP--N---------n------pP-----------ppp--ppprnbqkb-r,wWbB,,w,g1f3
R-BQKBNRPPPP--PP--N---------pP------------------ppppp-pprnbqkbnr,wWbB,,b,g8f6
R-BQKBNRPPPP--PP--N---------pP---------------n--ppppp-pprnbqkb-r,wWbB,,w,g2g4
R-BQKBNRPPPP--PP--N---------pP-----P------------ppp--ppprnbqkbnr,wWbB,,b,g8f6
R-BQKBNRPPPP--PP--N---------pP-----P---------n--ppp--ppprnbqkb-r,wWbB,,w,d1e2
R-BQKBNRPPPP-P-P--N---P-----P-----p---------p---pp-p-ppprnbqkbnr,wWbB,,b,d7d5
R-BQKBNRPPPP-P-P--N---P-----P-----p-------n-----pp-pppppr-bqkbnr,wWbB,,b,g7g6
R-BQKBNRPPPP-P-P--N---P-----P-----p-------n---p-pp-ppp-pr-bqkbnr,wWbB,,w,f1g2
R-BQKBNRPPPP-PPP--N----------------pP-----------pppnpppprnbqkb-r,wWbB,,w,e5e6
R-BQKBNRPPPP-PPP--N----------------pP--------n--ppp-pppprnbqkb-r,wWbB,,b,f6d7
R-BQKBNRPPPP-PPP--N----------------q------------ppp-pppprnb-kbnr,wWbB,,b,d5a5
R-BQKBNRPPPP-PPP--N----------------q------------ppp-pppprnb-kbnr,wWbB,,b,d5d6
R-BQKBNRPPPP-PPP--N-------------q---------------ppp-pppprnb-kbnr,wWbB,,w,b2b4
R-BQKBNRPPPP-PPP--N-------------q---------------ppp-pppprnb-kbnr,wWbB,,w,d2d4
R-BQKBNRPPPP-PPP--N---------P----------------n--pppppppprnbqkb-r,wWbB,,b,d7d5
R-BQKBNRPPPP-PPP--N---------P---------------p---pppp-ppprnbqkbnr,wWbB,,b,d7d5
R-BQKBNRPPPP-PPP--N---------P-------------p-----pp-ppppprnbqkbnr,wWbB,,b,d7d5
R-BQKBNRPPPP-PPP--N---------P-------p-----------pppp-ppprnbqkbnr,wWbB,,b,b8c6
R-BQKBNRPPPP-PPP--N---------P-------p-----------pppp-ppprnbqkbnr,wWbB,,b,f8b4
R-BQKBNRPPPP-PPP--N---------P-------p-----------pppp-ppprnbqkbnr,wWbB,,b,g8f6
R-BQKBNRPPPP-PPP--N---------P-------p--------n--pppp-ppprnbqkb-r,wWbB,,w,a2a3
R-BQKBNRPPPP-PPP--N---------P-------p--------n--pppp-ppprnbqkb-r,wWbB,,w,f1c4
R-BQKBNRPPPP-PPP--N---------P-------p--------n--pppp-ppprnbqkb-r,wWbB,,w,f2f4
R-BQKBNRPPPP-PPP--N---------P-------p--------n--pppp-ppprnbqkb-r,wWbB,,w,g2g3
R-BQKBNRPPPP-PPP--N---------P-------p-----n-----pppp-pppr-bqkbnr,wWbB,,w,d2d4
R-BQKBNRPPPP-PPP--N---------P-------p-----n-----pppp-pppr-bqkbnr,wWbB,,w,f2f4
R-BQKBNRPPPP-PPP--N---------P-------p-----n-----pppp-pppr-bqkbnr,wWbB,,w,g2g3
R-BQKBNRPPPP-PPP--N---------P------p---------n--ppp-pppprnbqkb-r,wWbB,d5,w,e4e5
R-BQKBNRPPPP-PPP--N---------P------p--------p---ppp--ppprnbqkbnr,wWbB,d5,w,f2f4
R-BQKBNRPPPP-PPP--N---------P------p--------p---ppp--ppprnbqkbnr,wWbB,d5,w,g1f3
R-BQKBNRPPPP-PPP--N---------P------p------p-----pp--pppprnbqkbnr,wWbB,d5,w,d1f3
R-BQKBNRPPPP-PPP--N---------P------p------p-----pp--pppprnbqkbnr,wWbB,d5,w,g1f3
R-BQKBNRPPPP-PPP--N---------P-----p-------------pp-ppppprnbqkbnr,wWbB,,b,b8c6
R-BQKBNRPPPP-PPP--N---------P-----p-------------pp-ppppprnbqkbnr,wWbB,,b,e7e6
R-BQKBNRPPPP-PPP--N---------P-----p---------p---pp-p-ppprnbqkbnr,wWbB,,w,g2g3
R-BQKBNRPPPP-PPP--N---------P-----p-------n-----pp-pppppr-bqkbnr,wWbB,,w,f2f4
R-BQKBNRPPPP-PPP--N---------P-----p-------n-----pp-pppppr-bqkbnr,wWbB,,w,g1e2
R-BQKBNRPPPP-PPP--N---------P-----p-------n-----pp-pppppr-bqkbnr,wWbB,,w,g2g3
R-BQKBNRPPPP-PPP--N------b--P-------p-----------pppp-ppprnbqk-nr,wWbB,,w,d1g4
R-BQKbNRPP---PPP--N---------P-----pP-------p-n------pppprn-qkb-r,wWbB,,w,e1f1
R-BQNRK-PP--B-PP--N--P----P-P------Pp------p--p-pppnnpbpr-bq-rk-,,,b,f7f5
R-BQNRK-PP--B-PP--N--P----P-P------Ppp-----p--p-pppnn-bpr-bq-rk-,,f5,w,g2g4
R-BQNRK-PP--BPPP--N-------P-P------Pp------p--p-pppnnpbpr-bq-rk-,,,w,f2f3
R-BQNRK-PP--BPPP--N-------P-P------Pp------p-np-ppp-npbpr-bq-rk-,,,b,f6d7
R-BQR-K-PP---PPP-----N----B-n------P---------b--ppppnpppr-bqk--r,bB,,w,e1e4
R-BQR-K-PP---PPP-----N----B-n------P------n--b--pppp-pppr-bqk--r,bB,,b,c6e7
R-BQR-K-PP--BPPP--N--N----PPP-------p------p-np-pppn-pbpr-bq-rk-,,,b,c7c6
R-BQR-K-PP--BPPP--N--N----PPP-------p-----pp-np-pp-n-pbpr-bq-rk-,,,w,e2f1
R-BQR-K-PP-N-PP--BP--N-P---PP----p--p---p--p-n----pnbpppr-bq-rk-,,,b,c8b7
R-BQR-K-PP-N-PP--BP--N-P---PP----p--p---p--p-n---bpnbpppr--q-rk-,,,w,b3c2
R-BQR-K-PPB--PP---P-NN-P---PP---npp-p---p--p-n----qbbpppr---r-k-,,,b,g7g6
R-BQR-K-PPBN-PP---P--N-P----P----ppPp---p--p-n----q-bppprnb-k--r,bB,,b,g7g5
R-BQR-K-PPBN-PP---P--N-P---PP----p--p---p--p-n---bpnbpppr--q-rk-,,,b,c7c5
R-BQR-K-PPBN-PP---P--N-P---PP----pp-p---p-np-n----q-bpppr-b--rk-,,,w,d4c5
R-BQR-K-PPBN-PP---P--N-P---PP---npp-p---p--p-n----q-bpppr-b--rk-,,,b,a5c6
R-BQR-K-PPBN-PP---P--N-P---PP---npp-p---p--p-n----q-bpppr-b--rk-,,,b,c5d4
R-BQR-K-PPBN-PP---P--N-P---PP---npp-p---p--p-n----q-bpppr-b--rk-,,,b,c8d7
R-BQR-K-PPBN-PP---P--N-P---PP---npp-p---p--p-n----qbbpppr----rk-,,,w,d2f1
R-BQR-K-PPBN-PP---P--N-P---pP---np--p---p--p-n----q-bpppr-b--rk-,,,w,c3d4
R-BQR-K-PPP----P----------ppNPP-------N--bn-bPq-ppp--pppr---k--r,bB,f4,b,e8c8
R-BQR-K-PPP--P-P----------ppN-P-------N--bn-bPq-ppp--pppr---k--r,bB,,w,f2f4
R-BQR-K-PPP--P-P----------ppN-P---b---N---n-bPq-ppp--pppr---k--r,bB,,b,c5b6
R-BQR-K-PPP--P-P--N-------pp--P---b---N---n-bPq-ppp--pppr---k--r,bB,,w,c3e4
R-BQR-K-PPP--P-P--N-------pp--P---b--qN---n-bP--ppp--pppr---k--r,bB,g4,b,f5g6
R-BQR-K-PPP--PPP-----------PN-------q---p-p-b----pp--pppr---kb-r,bB,d4,b,e5d5
R-BQR-K-PPP--PPP----------ppN-----b--qN---n-bP--ppp--pppr---k--r,bB,,b,c5f8
R-BQR-K-PPP--PPP-----N-----pN---q---------n-----ppp--pppr-b-kb-r,bB,,b,c8e6
R-BQR-K-PPP--PPP-----N-----pN---q---------n-b---ppp--pppr---kb-r,bB,,w,c1g5
R-BQR-K-PPP--PPP--N-------pp------b--qN---n-bP--ppp--pppr---k--r,bB,,w,c3e4
R-BQR-K-PPP--PPP--N-------pp------b--qN---n-bP--ppp--pppr---k--r,bB,,w,g2g4
R-BQR-K-PPP--PPP--N-------pp------bq--N---n-bP--ppp--pppr---k--r,bB,,b,d5f5
R-BQR-K-PPP--PPP--N--N-----PP----B--p-----np-n--pppbbpppr--qk--r,bB,,b,e8g8
R-BQR-K-PPP--PPP--N--N-----pn------q------n-----ppp--pppr-b-kb-r,bB,,b,d5a5
R-BQR-K-PPP--PPP--N--N-----pn---q---------n-----ppp--pppr-b-kb-r,bB,,w,c3e4
R-BQR-K-PPPP-PPP------------N-------q---p-p------pp--pppr-b-kb-r,bB,,b,c8e6
R-BQR-K-PPPP-PPP------------N-------q---p-p-b----pp--pppr---kb-r,bB,,w,d2d4
R-BQRBK-PP---PPP--N--N----PPP-------p-----pp-np-pp-n-pbpr-bq-rk-,,,b,a7a5
R-BQRNK-PPB--PP---P--N-P---PP---npp-p---p--p-n----qbbpppr----rk-,,,b,f8e8
R-BQRNK-PPB--PP---P--N-P---PP---npp-p---p--p-n----qbbpppr---r-k-,,,w,f1e3
R-BR--K-P---PPBP-PN--NP---PQ------------pp-ppn---b--bppprn-qk--r,bB,,b,b8d7
R-BR--K-P-Q-PPBP-PN--NP---PP-------p-----pp-pn--pb-nbpppr--q-rk-,,,b,b6b5
R-BR--K-PP--PPBP--N--NP---PQ-------------p-ppn--pb--bppprn-qk--r,bB,,b,a7a6
R-BR--K-PP--PPBP--N--NP---PQ------------pp-ppn---b--bppprn-qk--r,bB,,w,b2b3
R-BR--K-PP--QPPP-BN-PN-----P-----pp-----p---pn---b-n-pppr--qkb-r,bB,,b,f8d6
R-BR--K-PPB-QPPP--N-PN---npP-----p------p---pn-------pppr-bqkb-r,bB,,b,b4c2
R-BR--K-PPQ--PPP--N-PN----p------p-P----p---pn---b---pppr--qkb-r,bB,,b,d8c7
R-BR--K-PPQ--PPP--N-PN----pP-----p------p---pn-------pppr-bqkb-r,bB,,b,c8b7
R-BR--K-PPQ--PPP--N-PN----pP-----p------p---pn---b---pppr--qkb-r,bB,,w,d4d5
R-BR--K-PPn-QPPP--N-PN----pP-----p------p---pn-------pppr-bqkb-r,bB,,w,e2c2
R-Bb-RK-PP---PPP--N---------P-------N------p----ppp--Bppr--qkbnr,bB,,b,e8e7
R-Bb-RK-PP---PPP--N---------P-------N------p----ppp-kBppr--q-bnr,,,w,c3d5
R-Bb-RK-PP---PPP--N-------B-P-------N------p----ppp--pppr--qkbnr,bB,,w,c4f7
RN---RK-P----PPPBQP--N----B-P-------p----bn-----pppq-pppr-b-k-nr,bB,,b,c6a5
RN---RK-P----PPPBQP--N----B-P---n---p----b------pppq-pppr-b-k-nr,bB,,w,f3e5
RN---RK-PPP---PP----BQ------Pp---------------q--pppp-k-prnb--bnr,,,w,b1c3
RN---RK-PPP---PP----BQ-----qPp------------------pppp-k-prnb--bnr,,,b,d4f6
RN--K--RPP---PPP-Q-------n-Pn------pN-----------ppp--kppr-bq---r,wW,,b,f7f6
RN--K--RPP---PPP-Q-------n-Pn------pN--------k--ppp---ppr-bq---r,wW,,w,f2f3
RN--K--RPP---PPP-Q---N---n-Pn-------------------pppp-kppr-bq---r,wW,,b,d7d5
RN--K--RPP---PPP-Q---N---n-Pn------p------------ppp--kppr-bq---r,wW,d5,w,f3e5
RN--K--RPP-QPPBP-----NP---PP-------------p--pn--pbpp-ppprn-q-rk-,wW,,w,b1c3
RN--K--RPP-QPPBP-----NP---PP-------------p--pn--pbpp-ppprn-qk--r,wWbB,,b,e8g8
RN--KB-RPP---PPP--P-Q--------------P------n--q--pp---ppp-rb--rk-,wW,,b,c6b4
RN--KB-RPP---PPP--P-Q-------P------N------n--q--pp--nppp-rb--rk-,wW,,b,e7d5
RN--KB-RPP---PPP--P-Q-------P------n------n--q--pp---ppp-rb--rk-,wW,,w,e4d5
RN--KB-RPP---PPP--P-Q-------P------p------n--q--ppN-nppp-rb--rk-,wW,,w,c7d5
RN--KB-RPP---PPP--P-Q-------P------p------n--q--ppN-npppr-b--rk-,wW,,b,a8b8
RN--KB-RPP---PPP--P-Q-------P----N-p------n--q--ppp-npppr-b--rk-,wW,,w,b5c7
RN--KB-RPP---PPP--P-Q-------P----N-p------n--q--ppp-npppr-b-k--r,wWbB,,b,e8g8
RN--KB-RPP-B-PPP-Q--PN-----P-------p-b-------n--pp--pppprnq-kb-r,wWbB,,b,e7e6
RN--KB-RPP-B-PPP-Q--PN-----P-------p-b------pn--pp---ppprnq-kb-r,wWbB,,w,b1a3
RN--KB-RPP-Q-PPP--P-B-------P----Nbp------n--q--ppp-npppr-b-k--r,wWbB,,b,c5e3
RN--KB-RPP-Q-PPP--P-B------NP-----b-------n--q--ppppnpppr-b-k--r,wWbB,,b,d7d5
RN--KB-RPP-Q-PPP--P-B------NP-----bp------n--q--ppp-npppr-b-k--r,wWbB,d5,w,d4b5
RN--KB-RPP-Q-PPP--P-b-------P----N-p------n--q--ppp-npppr-b-k--r,wWbB,,w,d2e3
RN--KB-RPP-QPP-P-----NP---PP-------------p--pn--p-pp-ppprnbqk--r,wWbB,,b,c8b7
RN--KB-RPP-QPP-P-----NP---PP-------------p--pn--pbpp-ppprn-qk--r,wWbB,,w,f1g2
RN--KB-RPP-QPPPP-----N----PP----------------pn--pppp-ppprnbqk--r,wWbB,,b,b7b6
RN--KB-RPP-QPPPP-----N----PP-------------p--pn--p-pp-ppprnbqk--r,wWbB,,w,g2g3
RN--R-K-PP---P-P-BPQB-Pq---P--b--p-n----p-pb---------ppp----rrk-,,,w,b1d2
RN--R-K-PP---P-P-BPQB-Pq---P--b--p-n----p-pb---------pppr----rk-,,,b,a8e8
RN-Q-RK-PB---PPP---------bB---------P-N---n--n--pppp-pppr-bq-rk-,,,b,c6e5
RN-Q-RK-PB---PPP---------bB-P---------N---n--n--pppp-pppr-bq-rk-,,,w,e4e5
RN-Q-RK-PB---PPP---------bB-P---------N---n--n--pppp-pppr-bqk--r,bB,,b,e8g8
RN-Q-RK-PB---PPP-----N----B-P---n--P-----b-p----ppp--pppr-bqk-nr,bB,,b,g8e7
RN-Q-RK-PB---PPP-----N---bB-P-------------n-----pppp-pppr-bqk-nr,bB,,b,g8f6
RN-Q-RK-PB---PPP-----N---bB-P-------------n--n--pppp-pppr-bqk--r,bB,,w,f3g5
RN-Q-RK-PB---PPP-P-BPN----PP------p------p--pn--pb-pbppprn-q-rk-,,,b,c5d4
RN-Q-RK-PB---PPP-P-BPN----Pp-------------p--pn--pb-pbppprn-q-rk-,,,w,f3d4
RN-Q-RK-PPP---PP----------BnP-------P-B----p-n--ppp-qpppr-b-k--r,bB,,b,d6e5
RN-Q-RK-PPP---PP----------BnP-------p-B------n--ppp-qpppr-b-k--r,bB,,w,b1c3
RN-Q-RK-PPP---PP----------BnPP------p-B----p-n--ppp--pppr-bqk--r,bB,f4,b,d8e7
RN-Q-RK-PPP---PP----------BnPP------p-B----p-n--ppp-qpppr-b-k--r,bB,,w,f4e5
RN-Q-RK-PPP--PPP----------BnP-------p-B------n--pppp-pppr-bqk--r,bB,,b,d7d6
RN-Q-RK-PPP--PPP----------BnP-------p-B------n--pppp-pppr-bqk--r,bB,,b,h7h6
RN-Q-RK-PPP--PPP----------BnP-------p-B------n-ppppp-pp-r-bqk--r,bB,,w,g5h4
RN-Q-RK-PPP--PPP----------BnP-------p-B----p-n--ppp--pppr-bqk--r,bB,,w,f2f4
RN-Q-RK-PPP--PPP----------BnP--B----p--------n-ppppp-pp-r-bqk--r,bB,,b,g7g5
RN-Q-RK-PPP--PPP----------BnP--B----p-p------n-ppppp-p--r-bqk--r,bB,g5,w,f2f4
RN-Q-RK-PPPBBPPP---------b--q----N--------n-----pppp-pppr-bk--nr,,,b,b4d2
RN-Q-RK-PPPbBPPP------------q----N--------n-----pppp-pppr-bk--nr,,,w,b1d2
RN-QK--RP-P--PPP-----------PP---nP--B----b------ppp--k-pr-bq--r-,wW,,b,d8g5
RN-QK--RP-P--PPP-----------PP---nP--B-q--b------ppp--k-pr-b---r-,wW,,w,b1d2
RN-QK--RP-P--PPP-----------PP---nP--p----b------ppp--BBpr-bqk-r-,wWB,,b,e8f7
RN-QK--RP-P--PPP-----------PP---nP--p----b------ppp--kBpr-bq--r-,wW,,w,g7e5
RN-QK--RP-P--PPP----------BPP---nP--N----b-p---Bppp--pppr-bqk--r,wWbB,,b,d6e5
RN-QK--RP-P--PPP----------BPP---nP--p----b------ppp--pBpr-bqk--r,wWbB,,b,h8g8
RN-QK--RP-P--PPP----------BPP---nP--p----b------ppp--pBpr-bqk-r-,wWB,,w,c4f7
RN-QK--RP-P--PPP----------BPP---nP--p----b-----Bppp--pppr-bqk--r,wWbB,,w,h6g7
RN-QK--RPP---PPP-----N---BBPn-------------n-----pppp-pppr-bqk--r,wWbB,,b,c6b4
RN-QK--RPP---PPP-----N---n-Pn-------------------pppp-Bppr-bqk--r,wWbB,,b,e8f7
RN-QK--RPP---PPP-----N---n-Pn-------------------pppp-kppr-bq---r,wW,,w,d1b3
RN-QK--RPP---PPP-----N---nBPn-------------------pppp-pppr-bqk--r,wWbB,,w,c4f7
RN-QK--RPP---PPP--P-B------NP----Bb-------n--q--ppppnpppr-b-k--r,wWbB,,b,c6d8
RN-QK--RPP-B-PPP-----N---bBPP-------------n--n--pppp-pppr-bqk--r,wWbB,,b,f6e4
RN-QK--RPP-B-PPP-----N---bBPn-------------n-----pppp-pppr-bqk--r,wWbB,,w,d2b4
RN-QK--RPP-BPPBP-----NP--bPP-------------p--pn--pbpp-ppprn-qk--r,wWbB,,b,a7a5
RN-QK--RPP-BPPBP-----NP--bPP-------------p--pn--pbpp-ppprn-qk--r,wWbB,,b,b4e7
RN-QK--RPPP---P-----------BPpBpP---------------pppp---k-rnbq-bnr,wW,,w,f4e5
RN-QK--RPPP---P-----------BPpBpP---------------pppp--k--rnbq-bnr,wW,,b,f7g7
RN-QK--RPPPBBPPP---------b--q----N--------n-----pppp-pppr-b-k-nr,wWbB,,b,e8d8
RN-QK--RPPPBBPPP---------b--q----N--------n-----pppp-pppr-bk--nr,wW,,w,e1g1
RN-QK-NRPB---PPP----------B-P-------------------pppp-ppprnbqkbnr,wWbB,,b,d7d5
RN-QK-NRPB---PPP----------B-P-------------------pppp-ppprnbqkbnr,wWbB,,b,d8e7
RN-QK-NRPP-BPPBP------P--bPP---------p------pn--pppp--pprnbqk--r,wWbB,,b,b4e7
RN-QKB-RPB-PPPPP-P---N----P--------p--------pn--ppp--ppprnbqkb-r,wWbB,,b,c7c5
RN-QKB-RPB-PPPPP-P---N----P--------p------p--n--pp--pppprnbqkb-r,wWbB,,b,c8f5
RN-QKB-RPB-PPPPP-P---N----P--------p------p--n--pp--pppprnbqkb-r,wWbB,,b,c8g4
RN-QKB-RPB-PPPPP-P---N----P--------p------p--n--pp--pppprnbqkb-r,wWbB,,b,g7g6
RN-QKB-RPB-PPPPP-P---N----P-------pp--------pn--pp---ppprnbqkb-r,wWbB,c5,w,e2e3
RN-QKB-RPP---PPP----B-----PNP-------------n---p-pp-pppbpr-bqk-nr,wWbB,,b,g8f6
RN-QKB-RPP---PPP----B-----PNP-------------n--np-pp-pppbpr-bqk--r,wWbB,,w,b1c3
RN-QKB-RPP---PPP----PN----PP-------p--B-----pn--pppn-pppr-bqkb-r,wWbB,,b,c7c6
RN-QKB-RPP---PPP----PN----PP-------p--B---p-pn--pp-n-pppr-bqkb-r,wWbB,,w,b1d2
RN-QKB-RPP---PPP--P-B------NP-----b-------n--q--pppp-pppr-b-k-nr,wWbB,,b,g8e7
RN-QKB-RPP---PPP--P-B------NP-----b-------n--q--ppppnpppr-b-k--r,wWbB,,w,d1d2
RN-QKB-RPP---PPP--P-B------NP-----b-------n--q--ppppnpppr-b-k--r,wWbB,,w,d4c2
RN-QKB-RPP---PPP--P-B------NP-----b-------n--q--ppppnpppr-b-k--r,wWbB,,w,f1b5
RN-QKB-RPP--PPPP-----N-----------ppP--B------n--p--p-ppprnbqkb-r,wWbB,,b,h7h6
RN-QKB-RPP--PPPP-----N----P------ppP--B-----pn--p--p-ppprnbqkb-r,wWbB,,b,e6d5
RN-QKB-RPP--PPPP-----N----P------ppp--B------n--p--p-ppprnbqkb-r,wWbB,,w,c4d5
RN-QKB-RPP--PPPP-----N----PP-------p--------pB-pppp--pp-rnbqkb-r,wWbB,,b,d8f6
RN-QKB-RPP--PPPP-----N----PP-------p--------pq-pppp--pp-rnb-kb-r,wWbB,,w,b1c3
RN-QKB-RPP--PPPP-----N----PP-------p--B-----pn--ppp--ppprnbqkb-r,wWbB,,b,b8d7
RN-QKB-RPP--PPPP-----N----PP-------p--B-----pn--ppp--ppprnbqkb-r,wWbB,,b,f8b4
RN-QKB-RPP--PPPP-----N----PP-------p--B-----pn--ppp--ppprnbqkb-r,wWbB,,b,h7h6
RN-QKB-RPP--PPPP-----N----PP-------p--B-----pn--pppn-pppr-bqkb-r,wWbB,,w,e2e3
RN-QKB-RPP--PPPP-----N----PP-------p--B-----pn-pppp--pp-rnbqkb-r,wWbB,,w,g5f6
RN-QKB-RPP-BPPPP-----N---bPP----------------pn--pppp-ppprnbqk--r,wWbB,,b,b4d2
RN-QKB-RPP-BPPPP-----N---bPP----------------pn--pppp-ppprnbqk--r,wWbB,,b,d8e7
RN-QKB-RPP-bPPPP-----N----PP----------------pn--pppp-ppprnbqk--r,wWbB,,w,d1d2
RN-QKB-RPPP---P------------PPBpP---p-----------pppp--k--rnbq-bnr,wW,,b,d5e4
RN-QKB-RPPP---P------------PPBpP---pN--------n--ppp--p-prnbqkb-r,wWbB,,b,f6e4
RN-QKB-RPPP---P------------PnBpP---pN-----------ppp--p-prnbqkb-r,wWbB,,w,b1d2
RN-QKB-RPPP---P------------PpBpP---------------pppp--k--rnbq-bnr,wW,,w,f1c4
RN-QKB-RPPP--PPP----B------NP-----b-------n-----pppp-pppr-bqk-nr,wWbB,,b,d8f6
RN-QKB-RPPP--PPP----B------NP-----b-------n--q--pppp-pppr-b-k-nr,wWbB,,w,c2c3
RN-QKB-RPPP--PPP----B------NP-----b-------n--q--pppp-pppr-b-k-nr,wWbB,,w,d4b5
RN-QKB-RPPP-PPPP-----N-----P----------B-----pn--pppp-ppprnbqkb-r,wWbB,,b,c7c5
RN-QKB-RPPP-PPPP-----N-----P------p---B-----pn--pp-p-ppprnbqkb-r,wWbB,c5,w,e2e4
RN-QKB-RPPPB-PPP---------b--P--q-N--------n-----pppp-pppr-b-k-nr,wWbB,,b,h4e4
RN-QKB-RPPPB-PPP---------b--q----N--------n-----pppp-pppr-b-k-nr,wWbB,,w,f1e2
RN-QKBNRPP----PP----B-----PP--------P----nn-----ppp-ppppr-bqkb-r,wWbB,,b,c8f5
RN-QKBNRPP----PP----B-----PP--------Pb---nn-----ppp-ppppr--qkb-r,wWbB,,w,b1c3
RN-QKBNRPP-B-PPP----P----bPp--------P-----------ppp--ppprnbqk-nr,wWbB,,b,d4e3
RN-QKBNRPPP-PPPP-----------P-B-----p------------ppp-pppprnbqkbnr,wWbB,,b,c7c5
RN-QR-K-PP---P-P-BP-B-Pq---P-----p-n----p-pb---------pppr-b--rk-,,,b,c8g4
RN-QR-K-PP---P-P-BP-B-Pq---P--b--p-n----p-pb---------pppr----rk-,,,w,d1d3
RNB--RK-P----PPP-QP--N----B-P-------p----bn-----pppq-pppr-b-k-nr,bB,,w,c1a3
RNB--RK-P----PPP-QP--N----B-P---b---p-----n-----pppq-pppr-b-k-nr,bB,,b,a5b6
RNB--RK-P----PPP-Qp--N----B-----b---P-----n---q-pppp-pppr-b-k-nr,bB,,w,b1c3
RNB--RK-P----PPP-Qp--N----B-----b---P-----n--q--pppp-pppr-b-k-nr,bB,,b,f6g6
RNB--RK-P----PPP-Qp--N----B-P---b---------n-----pppp-pppr-bqk-nr,bB,,b,d8f6
RNB--RK-P----PPP-Qp--N----B-P---b---------n--q--pppp-pppr-b-k-nr,bB,,w,e4e5
RNB--RK-P-Q-PPBP-P---NP---PP-------p------p-pn--pp-nbpppr-bq-rk-,,,b,b7b6
RNB--RK-P-Q-PPBP-P---NP---PP-------p-----pp-pn--p--nbpppr-bq-rk-,,,w,f1d1
RNB--RK-PP---PPP-BPQ-N------n----pbpP---p-n-b-----p--pppr--qk--r,bB,,b,c6e7
RNB--RK-PP--QPPP-----N----B-P-----b-----p-n-pn---p---pppr-bqk--r,bB,,b,b7b5
RNB--RK-PP--QPPP-----N----B-P----pb-----p-n-pn-------pppr-bqk--r,bB,b5,w,e4e5
RNB--RK-PP--QPPP----PN----B-------b-----p---pn---p---ppprnbqk--r,bB,,b,b8c6
RNB--RK-PP--QPPP----PN----B-------b-----p-n-pn---p---pppr-bqk--r,bB,,w,e3e4
RNB--RK-PP--QPPP----PN----BP------p-----p---pn---p---ppprnbqkb-r,bB,,b,b7b5
RNB--RK-PP--QPPP----PN----BP-----pp-----p---pn-------ppprnbqkb-r,bB,b5,w,c4b3
RNB--RK-PP--QPPP-B--PN-----P-----pp-----p---pn-------ppprnbqkb-r,bB,,b,b8c6
RNB--RK-PP--QPPP-B--PN-----P-----pp-----p---pn-------ppprnbqkb-r,bB,,b,c8b7
RNB--RK-PP--QPPP-B--PN-----P-----pp-----p---pn---b---ppprn-qkb-r,bB,,w,f1d1
RNB--RK-PP--QPPP-B--PN-----P-----pp-----p-n-pn-------pppr-bqkb-r,bB,,w,f1d1
RNB--RK-PPP---PP-----Q-----PPp---------------q--pppp-k-prnb--bnr,,d4,b,f6d4
RNB--RK-PPP---PP-----Q-----qPp------------------pppp-k-prnb--bnr,,,w,c1e3
RNB--RK-PPP---PP---P-Q----B--p------q-----------pppp-p-prnb-kbnr,bB,,b,f8h6
RNB--RK-PPP---PP---P-Q----B--p------q----------bpppp-p-prnb-k-nr,bB,,w,b1c3
